loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,purpose
10000.0,36 months,6.45,306.26,A,A2,8 years,MORTGAGE,114873.59,Verified,Fully Paid,3.86,0.0,2.0,18.0,0.0,15145.41,40.4,36.0,vacation
20000.0,60 months,4.53,373.13,A,A2,6 years,RENT,24120.17,Source Verified,Fully Paid,1.64,0.0,0.0,5.0,0.0,18277.01,33.4,9.0,home_improvement
30000.0,60 months,13.28,686.9,C,C1,3 years,RENT,82868.53,Source Verified,Fully Paid,29.65,0.0,1.0,2.0,0.0,3549.87,40.1,21.0,wedding
15000.0,36 months,15.57,524.18,D,D4,5 years,MORTGAGE,158409.26,Verified,Fully Paid,16.61,0.0,3.0,18.0,0.0,5816.79,44.0,26.0,wedding
10000.0,36 months,7.4,310.6,A,A4,6 years,RENT,318517.27,Not Verified,Fully Paid,7.91,0.0,0.0,1.0,0.0,9286.24,29.4,8.0,medical
20000.0,60 months,5.92,385.91,A,A1,2 years,OWN,75754.46,Verified,Fully Paid,28.21,0.0,1.0,2.0,0.0,1188.8,49.3,15.0,debt_consolidation
5000.0,36 months,9.57,160.33,B,B2,< 1 year,MORTGAGE,107872.22,Source Verified,Fully Paid,42.66,0.0,0.0,2.0,0.0,9236.04,84.9,7.0,other
30000.0,60 months,4.0,552.5,A,A1,6 years,RENT,27042.44,Source Verified,Fully Paid,17.32,1.0,0.0,28.0,0.0,14596.6,59.6,39.0,medical
25000.0,60 months,12.59,563.59,C,C1,5 years,RENT,24676.84,Source Verified,Charged Off,11.86,0.0,1.0,29.0,1.0,3834.78,38.7,46.0,vacation
15000.0,36 months,5.42,452.4,A,A2,4 years,OWN,108134.62,Verified,Fully Paid,4.83,2.0,2.0,19.0,0.0,33227.43,38.4,30.0,debt_consolidation
10000.0,36 months,10.96,327.2,C,C5,2 years,OTHER,15000.0,Source Verified,Fully Paid,9.8,0.0,3.0,13.0,0.0,3457.89,53.0,18.0,credit_card
25000.0,60 months,15.67,603.58,D,D4,< 1 year,MORTGAGE,60399.98,Not Verified,Fully Paid,4.82,0.0,2.0,27.0,0.0,762.77,52.2,39.0,home_improvement
20000.0,36 months,27.15,818.11,G,G2,5 years,MORTGAGE,147475.78,Verified,Charged Off,17.09,0.0,2.0,3.0,0.0,4418.56,29.5,12.0,major_purchase
10000.0,36 months,22.99,387.05,F,F3,1 year,RENT,89215.53,Verified,Charged Off,50.63,0.0,0.0,4.0,0.0,1104.52,48.9,13.0,credit_card
25000.0,60 months,6.88,493.62,B,B4,4 years,RENT,88809.47,Not Verified,Fully Paid,18.31,0.0,1.0,15.0,0.0,8125.91,68.1,33.0,debt_consolidation
15000.0,36 months,5.09,450.17,A,A1,4 years,MORTGAGE,52332.37,Source Verified,Fully Paid,28.24,3.0,1.0,7.0,0.0,16030.83,29.2,20.0,debt_consolidation
35000.0,36 months,8.3,1101.62,B,B1,2 years,MORTGAGE,40663.22,Verified,Fully Paid,11.59,0.0,0.0,14.0,0.0,1377.51,72.4,23.0,vacation
30000.0,36 months,16.29,1059.01,D,D4,8 years,RENT,244835.72,Not Verified,Fully Paid,16.75,0.0,0.0,22.0,0.0,11625.84,48.8,26.0,debt_consolidation
10000.0,60 months,5.63,191.61,A,A5,9 years,RENT,128482.88,Verified,Fully Paid,10.5,0.0,0.0,1.0,1.0,9714.53,2.6,13.0,debt_consolidation
10000.0,60 months,8.38,204.59,B,B3,5 years,OWN,97966.4,Verified,Fully Paid,3.69,0.0,1.0,25.0,0.0,2190.55,50.7,35.0,debt_consolidation
15000.0,36 months,8.32,472.26,B,B3,7 years,MORTGAGE,55242.73,Not Verified,Fully Paid,2.16,0.0,1.0,26.0,1.0,4004.73,38.8,31.0,debt_consolidation
30000.0,36 months,9.1,955.39,B,B5,1 year,RENT,35994.32,Verified,Charged Off,47.82,1.0,3.0,8.0,0.0,5723.06,31.0,23.0,debt_consolidation
10000.0,36 months,17.44,358.72,D,D2,3 years,OWN,115352.13,Not Verified,Fully Paid,8.54,0.0,0.0,26.0,0.0,5751.07,62.8,42.0,debt_consolidation
10000.0,36 months,12.92,336.55,C,C1,9 years,RENT,43703.43,Verified,Fully Paid,11.74,0.0,1.0,21.0,0.0,3234.82,34.0,26.0,credit_card
20000.0,36 months,14.63,689.69,C,C1,1 year,OTHER,57244.92,Not Verified,Fully Paid,2.28,0.0,0.0,9.0,0.0,2347.41,73.0,28.0,car
5000.0,36 months,21.2,188.89,E,E5,9 years,MORTGAGE,83365.08,Verified,Fully Paid,10.57,0.0,2.0,25.0,0.0,1287.93,26.2,42.0,wedding
5000.0,36 months,7.75,156.11,A,A1,5 years,OWN,62731.98,Source Verified,Fully Paid,20.74,0.0,0.0,29.0,0.0,1741.18,69.5,48.0,other
25000.0,60 months,7.55,501.54,A,A3,8 years,RENT,160331.08,Verified,Fully Paid,19.57,0.0,0.0,9.0,0.0,2557.87,72.7,9.0,home_improvement
20000.0,60 months,11.34,438.25,B,B3,8 years,OTHER,21504.79,Verified,Fully Paid,13.48,0.0,0.0,22.0,0.0,12351.06,70.0,25.0,debt_consolidation
20000.0,60 months,10.77,432.56,C,C3,8 years,OWN,56791.14,Verified,Fully Paid,21.56,0.0,0.0,11.0,0.0,697.18,33.5,20.0,debt_consolidation
10000.0,36 months,13.47,339.21,C,C2,3 years,MORTGAGE,241988.39,Verified,Fully Paid,8.71,0.0,0.0,17.0,0.0,4375.9,28.4,29.0,car
20000.0,36 months,7.33,620.56,A,A2,10+ years,RENT,101512.52,Source Verified,Fully Paid,28.87,0.0,0.0,12.0,0.0,23508.5,10.6,24.0,credit_card
20000.0,36 months,25.1,796.25,F,F4,3 years,RENT,47196.22,Source Verified,Charged Off,60.0,0.0,0.0,1.0,0.0,355.26,62.3,11.0,car
15000.0,36 months,7.84,468.94,B,B4,6 years,OWN,94766.81,Verified,Fully Paid,25.99,0.0,1.0,23.0,0.0,6989.57,41.8,29.0,debt_consolidation
40000.0,60 months,9.99,849.68,B,B1,3 years,RENT,52395.89,Not Verified,Fully Paid,,0.0,0.0,1.0,0.0,3181.74,33.8,14.0,car
5000.0,60 months,12.61,112.77,C,C4,4 years,RENT,151215.32,Verified,Charged Off,7.32,0.0,1.0,11.0,0.0,5011.85,48.3,17.0,other
15000.0,60 months,25.77,447.07,F,F2,1 year,RENT,96266.64,Source Verified,Fully Paid,4.98,0.0,0.0,19.0,0.0,4479.18,21.5,36.0,debt_consolidation
30000.0,36 months,10.42,973.94,C,C4,10+ years,MORTGAGE,29538.16,Not Verified,Fully Paid,13.03,0.0,0.0,4.0,0.0,19082.06,16.4,5.0,small_business
10000.0,36 months,21.85,381.13,F,F4,1 year,RENT,64013.75,Verified,Fully Paid,5.0,0.0,2.0,9.0,0.0,3032.83,11.6,9.0,debt_consolidation
35000.0,36 months,4.0,1033.34,A,A1,3 years,RENT,72623.07,Verified,Fully Paid,15.51,0.0,4.0,17.0,1.0,3607.79,62.4,26.0,major_purchase
15000.0,36 months,12.72,503.39,C,C4,3 years,OWN,75182.66,Verified,Fully Paid,12.17,0.0,0.0,9.0,0.0,3187.39,35.3,28.0,debt_consolidation
10000.0,36 months,22.9,386.58,E,E3,4 years,MORTGAGE,67719.17,Not Verified,Fully Paid,,0.0,1.0,2.0,0.0,8210.29,23.4,20.0,debt_consolidation
5000.0,60 months,12.43,112.31,C,C2,3 years,MORTGAGE,80444.38,Not Verified,Fully Paid,14.07,0.0,0.0,17.0,0.0,3389.74,,20.0,debt_consolidation
15000.0,60 months,9.15,312.47,B,B4,8 years,RENT,72643.4,Verified,Fully Paid,15.09,0.0,0.0,17.0,0.0,6457.6,31.5,28.0,debt_consolidation
35000.0,36 months,27.33,1435.09,G,G5,2 years,RENT,32701.25,Verified,Fully Paid,18.23,0.0,0.0,1.0,0.0,11930.44,36.0,6.0,debt_consolidation
35000.0,60 months,5.33,665.8,A,A2,7 years,RENT,39358.51,Verified,Fully Paid,12.66,0.0,1.0,9.0,0.0,4275.13,24.0,25.0,debt_consolidation
20000.0,60 months,9.55,420.53,B,B3,1 year,NONE,45346.29,Source Verified,Fully Paid,17.3,0.0,0.0,16.0,0.0,1948.55,17.4,34.0,debt_consolidation
5000.0,36 months,20.09,186.05,E,E4,1 year,MORTGAGE,57923.09,Not Verified,Charged Off,27.36,0.0,0.0,20.0,0.0,351.12,10.0,36.0,credit_card
15000.0,36 months,18.23,544.02,E,E1,1 year,MORTGAGE,45450.07,Source Verified,Charged Off,5.38,0.0,0.0,8.0,0.0,20968.12,45.7,16.0,home_improvement
15000.0,36 months,26.36,607.24,G,G1,3 years,RENT,117244.43,Not Verified,Fully Paid,5.13,0.0,1.0,6.0,0.0,10088.25,25.6,21.0,home_improvement
10000.0,36 months,20.61,374.75,E,E2,1 year,MORTGAGE,27664.64,Source Verified,Fully Paid,21.05,0.0,2.0,9.0,0.0,1701.35,31.8,27.0,credit_card
5000.0,36 months,6.89,154.13,A,A2,8 years,MORTGAGE,16086.89,Source Verified,Fully Paid,8.54,0.0,0.0,22.0,0.0,3784.03,38.5,34.0,credit_card
15000.0,60 months,24.95,439.83,F,F1,8 years,RENT,214655.76,Source Verified,Fully Paid,27.89,0.0,1.0,9.0,0.0,41321.38,38.5,16.0,medical
15000.0,36 months,9.5,480.49,B,B1,5 years,MORTGAGE,,Not Verified,Fully Paid,23.8,0.0,0.0,27.0,0.0,1873.2,53.0,28.0,other
25000.0,36 months,13.03,842.71,C,C5,9 years,RENT,117039.2,Not Verified,Charged Off,28.41,0.0,0.0,2.0,0.0,15255.82,24.8,3.0,small_business
15000.0,60 months,10.13,319.67,B,B3,2 years,OWN,82951.62,Verified,Fully Paid,3.55,2.0,0.0,22.0,0.0,30451.69,24.9,36.0,wedding
5000.0,36 months,15.11,173.6,D,D2,< 1 year,OWN,31332.66,Source Verified,Fully Paid,12.24,0.0,0.0,28.0,0.0,3417.23,45.7,47.0,debt_consolidation
5000.0,36 months,11.55,165.0,C,C1,7 years,MORTGAGE,49361.23,Verified,Fully Paid,17.4,0.0,3.0,9.0,0.0,1466.58,12.0,26.0,debt_consolidation
25000.0,60 months,19.31,652.79,E,E4,8 years,NONE,44472.76,Not Verified,Charged Off,6.03,0.0,1.0,9.0,0.0,6342.88,62.8,19.0,debt_consolidation
20000.0,36 months,4.0,590.48,A,A5,< 1 year,MORTGAGE,69526.69,Not Verified,Fully Paid,11.82,0.0,1.0,16.0,0.0,3701.27,50.9,24.0,credit_card
10000.0,60 months,6.11,193.84,A,A1,10+ years,RENT,31659.73,Not Verified,Fully Paid,16.02,0.0,0.0,20.0,0.0,6486.19,44.6,32.0,debt_consolidation
30000.0,36 months,10.57,976.06,B,B3,6 years,MORTGAGE,47879.3,Source Verified,Fully Paid,7.65,0.0,2.0,25.0,1.0,2555.27,87.5,39.0,debt_consolidation
20000.0,36 months,4.43,594.31,A,A4,3 years,MORTGAGE,52781.9,Source Verified,Fully Paid,5.94,0.0,0.0,27.0,1.0,2566.95,49.8,40.0,debt_consolidation
10000.0,60 months,16.65,246.65,D,D1,4 years,MORTGAGE,117157.51,Verified,Fully Paid,10.11,0.0,0.0,23.0,1.0,9322.13,37.3,28.0,debt_consolidation
10000.0,36 months,8.06,313.64,B,B4,4 years,OWN,40628.33,Verified,Fully Paid,29.31,0.0,2.0,11.0,0.0,551.9,27.7,24.0,debt_consolidation
40000.0,36 months,10.98,1309.17,C,C5,8 years,RENT,27365.63,Source Verified,Fully Paid,18.11,0.0,1.0,2.0,0.0,6631.22,20.2,8.0,debt_consolidation
15000.0,36 months,8.58,474.07,A,A1,2 years,MORTGAGE,37000.99,Source Verified,Fully Paid,,0.0,1.0,15.0,0.0,2492.71,65.5,32.0,debt_consolidation
10000.0,36 months,4.0,295.24,A,A5,9 years,MORTGAGE,70046.92,Source Verified,Fully Paid,22.88,0.0,4.0,2.0,1.0,5232.81,49.5,5.0,credit_card
20000.0,60 months,10.58,430.67,C,C1,8 years,OWN,15676.02,Verified,Fully Paid,12.55,0.0,0.0,23.0,0.0,787.52,60.5,34.0,credit_card
10000.0,36 months,9.32,319.49,B,B2,4 years,RENT,125256.71,Source Verified,Fully Paid,9.13,0.0,0.0,4.0,0.0,40452.71,43.0,4.0,other
30000.0,36 months,9.4,959.59,B,B5,< 1 year,MORTGAGE,54926.77,Not Verified,Fully Paid,6.28,0.0,0.0,3.0,0.0,6017.29,93.5,18.0,credit_card
30000.0,60 months,10.0,637.41,B,B1,< 1 year,MORTGAGE,73368.59,Source Verified,Charged Off,11.09,0.0,0.0,14.0,0.0,14721.83,12.2,25.0,debt_consolidation
30000.0,36 months,12.0,996.43,B,B1,6 years,OWN,63160.16,Source Verified,Charged Off,20.14,1.0,2.0,18.0,0.0,1495.27,,34.0,vacation
20000.0,36 months,11.33,657.9,C,C3,4 years,RENT,33956.88,Source Verified,Fully Paid,1.39,0.0,0.0,6.0,0.0,2406.45,82.0,23.0,debt_consolidation
25000.0,36 months,4.63,745.13,A,A5,4 years,RENT,25398.89,Verified,Fully Paid,9.21,0.0,0.0,17.0,0.0,5337.77,18.6,26.0,credit_card
15000.0,60 months,11.41,329.21,B,B2,5 years,MORTGAGE,33178.75,Not Verified,Fully Paid,11.62,0.0,2.0,21.0,0.0,4919.82,32.6,28.0,other
30000.0,36 months,17.41,1075.71,D,D3,8 years,OWN,18878.51,Not Verified,Fully Paid,9.09,0.0,3.0,5.0,0.0,7355.84,23.6,7.0,moving
10000.0,36 months,13.7,340.32,C,C5,3 years,MORTGAGE,69132.28,Verified,Fully Paid,23.38,0.0,2.0,27.0,2.0,4493.28,41.3,37.0,other
10000.0,36 months,11.62,330.33,C,C3,5 years,MORTGAGE,48342.81,Source Verified,Fully Paid,17.45,0.0,0.0,6.0,0.0,4415.77,22.3,9.0,credit_card
40000.0,36 months,10.69,1303.68,B,B1,9 years,MORTGAGE,18508.3,Not Verified,Fully Paid,9.5,0.0,0.0,1.0,0.0,5451.87,72.2,14.0,home_improvement
40000.0,60 months,24.2,1155.37,F,F2,7 years,RENT,35187.49,Not Verified,Charged Off,,0.0,2.0,27.0,0.0,4269.79,27.7,43.0,debt_consolidation
20000.0,60 months,9.28,417.89,B,B5,5 years,RENT,85519.09,Verified,Fully Paid,4.19,0.0,1.0,22.0,1.0,3309.75,5.2,29.0,home_improvement
15000.0,36 months,8.12,470.88,B,B5,5 years,MORTGAGE,133935.82,Source Verified,Fully Paid,17.82,0.0,0.0,22.0,0.0,2647.58,13.3,31.0,credit_card
5000.0,60 months,19.66,131.53,E,E5,3 years,OWN,22054.71,Not Verified,Fully Paid,6.87,0.0,3.0,2.0,2.0,13402.72,7.0,12.0,home_improvement
20000.0,36 months,14.97,693.01,C,C3,5 years,RENT,,Verified,Fully Paid,18.75,0.0,1.0,15.0,0.0,1788.12,20.7,15.0,debt_consolidation
5000.0,36 months,10.86,163.36,C,C4,4 years,RENT,27678.48,Verified,Charged Off,15.24,0.0,1.0,3.0,0.0,1243.69,35.8,22.0,credit_card
10000.0,36 months,18.3,363.03,E,E5,6 years,MORTGAGE,16426.74,Source Verified,Fully Paid,15.54,0.0,0.0,23.0,0.0,4888.52,37.9,37.0,home_improvement
15000.0,36 months,4.56,446.61,A,A4,1 year,MORTGAGE,185390.47,Not Verified,Fully Paid,15.93,0.0,0.0,13.0,0.0,8669.13,15.6,24.0,home_improvement
35000.0,36 months,18.88,1280.84,E,E4,9 years,RENT,26145.04,Verified,Charged Off,11.58,2.0,1.0,26.0,0.0,231891.31,40.5,40.0,home_improvement
40000.0,36 months,15.98,1405.89,D,D1,4 years,OWN,157421.62,Not Verified,Fully Paid,15.29,0.0,0.0,29.0,0.0,2362.29,53.9,40.0,debt_consolidation
40000.0,36 months,10.44,1298.97,B,B1,6 years,RENT,34015.54,Source Verified,Fully Paid,,1.0,0.0,9.0,0.0,5539.57,37.3,9.0,home_improvement
30000.0,60 months,9.69,632.85,B,B4,1 year,RENT,44126.99,Source Verified,Fully Paid,11.73,0.0,0.0,9.0,0.0,3180.42,59.1,16.0,credit_card
10000.0,36 months,5.59,302.37,A,A2,5 years,RENT,21729.38,Source Verified,Fully Paid,4.93,0.0,2.0,29.0,2.0,5164.03,28.8,43.0,car
5000.0,36 months,23.42,194.64,F,F4,4 years,RENT,132482.68,Not Verified,Fully Paid,34.09,0.0,3.0,15.0,0.0,9593.19,62.6,24.0,debt_consolidation
15000.0,36 months,6.44,459.33,A,A5,8 years,OTHER,120336.94,Source Verified,Fully Paid,6.87,0.0,0.0,21.0,1.0,2046.67,28.9,28.0,vacation
10000.0,36 months,6.48,306.4,B,B4,7 years,MORTGAGE,34120.62,Verified,Fully Paid,30.55,0.0,0.0,29.0,0.0,7304.46,41.2,39.0,debt_consolidation
20000.0,36 months,17.61,719.14,D,D4,10+ years,RENT,51409.56,Not Verified,Fully Paid,24.35,0.0,1.0,12.0,0.0,1999.83,21.6,12.0,major_purchase
15000.0,36 months,14.76,518.22,D,D5,1 year,MORTGAGE,86117.24,Verified,Fully Paid,10.15,0.0,1.0,19.0,0.0,3043.31,42.9,25.0,other
35000.0,36 months,4.83,1046.31,A,A2,3 years,OWN,38949.07,Not Verified,Fully Paid,8.0,0.0,0.0,23.0,0.0,12144.99,20.1,37.0,credit_card
15000.0,36 months,16.51,531.14,D,D5,4 years,MORTGAGE,140780.16,Not Verified,Fully Paid,10.92,0.0,0.0,11.0,0.0,3277.56,34.9,29.0,credit_card
15000.0,36 months,12.39,501.01,C,C2,1 year,MORTGAGE,50307.22,Verified,Charged Off,40.68,0.0,4.0,20.0,0.0,4206.3,70.6,20.0,debt_consolidation
25000.0,36 months,20.23,932.02,E,E1,8 years,MORTGAGE,37660.38,Verified,Fully Paid,9.57,0.0,0.0,10.0,0.0,15824.92,53.1,16.0,debt_consolidation
20000.0,60 months,5.71,383.96,A,A1,3 years,OWN,17890.33,Not Verified,Fully Paid,27.32,0.0,2.0,23.0,0.0,52058.83,53.6,34.0,debt_consolidation
10000.0,36 months,5.07,300.02,A,A2,1 year,MORTGAGE,21903.49,Verified,Fully Paid,30.33,1.0,0.0,9.0,0.0,15585.69,17.7,19.0,medical
25000.0,36 months,14.79,864.06,C,C2,5 years,MORTGAGE,81796.08,Verified,Fully Paid,8.52,3.0,0.0,15.0,0.0,5066.24,20.3,32.0,credit_card
20000.0,36 months,6.56,613.53,A,A3,9 years,NONE,63883.31,Verified,Fully Paid,,0.0,2.0,3.0,0.0,1996.59,16.0,4.0,debt_consolidation
5000.0,36 months,12.95,168.35,C,C2,9 years,MORTGAGE,95893.83,Verified,Fully Paid,3.52,0.0,4.0,26.0,0.0,2143.21,63.4,27.0,small_business
15000.0,36 months,6.54,460.01,A,A4,9 years,RENT,36534.28,Verified,Fully Paid,14.89,0.0,2.0,4.0,0.0,1552.04,14.5,20.0,home_improvement
35000.0,36 months,14.94,1212.26,D,D1,7 years,OWN,17172.89,Verified,Fully Paid,14.9,0.0,1.0,2.0,0.0,2305.89,39.7,8.0,other
10000.0,36 months,22.76,385.85,E,E4,9 years,MORTGAGE,38276.11,Not Verified,Fully Paid,12.36,0.0,1.0,22.0,1.0,4717.52,11.9,35.0,small_business
15000.0,60 months,17.87,379.84,E,E4,6 years,MORTGAGE,225606.36,Source Verified,Fully Paid,11.11,0.0,0.0,6.0,0.0,3854.1,26.1,22.0,debt_consolidation
10000.0,36 months,23.17,387.98,F,F2,10+ years,MORTGAGE,27573.85,Verified,Fully Paid,20.92,0.0,0.0,17.0,0.0,3707.96,56.7,21.0,wedding
20000.0,36 months,19.07,733.83,E,E1,7 years,RENT,52812.36,Not Verified,Fully Paid,24.67,0.0,2.0,29.0,0.0,8060.09,35.4,48.0,debt_consolidation
40000.0,36 months,8.51,1262.89,B,B3,9 years,MORTGAGE,15000.0,Not Verified,Fully Paid,22.37,0.0,1.0,4.0,0.0,8515.71,33.6,15.0,medical
10000.0,60 months,8.32,204.3,B,B5,9 years,OWN,37650.0,Not Verified,Fully Paid,12.48,0.0,0.0,7.0,0.0,6175.29,16.8,8.0,house
30000.0,60 months,18.34,767.36,E,E4,6 years,MORTGAGE,40548.14,Verified,Fully Paid,19.4,0.0,1.0,12.0,1.0,9005.45,69.6,13.0,debt_consolidation
30000.0,36 months,24.78,1189.31,F,F3,4 years,MORTGAGE,68342.87,Not Verified,Fully Paid,13.1,0.0,0.0,24.0,0.0,119551.43,20.3,30.0,home_improvement
10000.0,36 months,24.69,395.96,G,G4,1 year,MORTGAGE,43366.26,Verified,Fully Paid,10.68,0.0,3.0,7.0,1.0,9167.33,55.8,12.0,other
25000.0,60 months,17.48,627.78,D,D4,< 1 year,RENT,18713.34,Verified,Fully Paid,13.76,0.0,0.0,29.0,0.0,15861.91,88.3,43.0,debt_consolidation
40000.0,36 months,9.97,1290.12,B,B4,10+ years,MORTGAGE,34039.08,Not Verified,Fully Paid,9.53,0.0,0.0,13.0,0.0,11929.9,14.7,22.0,medical
40000.0,36 months,22.43,1536.53,F,F2,4 years,MORTGAGE,46967.88,Source Verified,Fully Paid,6.45,0.0,0.0,21.0,0.0,3554.65,30.6,21.0,wedding
20000.0,36 months,23.8,782.56,F,F2,< 1 year,MORTGAGE,26975.46,Verified,Fully Paid,28.28,0.0,3.0,19.0,0.0,13737.6,42.6,22.0,debt_consolidation
10000.0,60 months,12.26,223.76,C,C4,7 years,MORTGAGE,29863.6,Source Verified,Fully Paid,21.1,0.0,0.0,14.0,0.0,2335.55,50.7,24.0,medical
5000.0,36 months,17.85,180.39,E,E1,3 years,OTHER,109494.29,Not Verified,Fully Paid,6.94,0.0,4.0,4.0,0.0,1359.39,76.0,15.0,debt_consolidation
10000.0,60 months,10.86,216.73,C,C3,2 years,OWN,34981.88,Source Verified,Fully Paid,7.48,0.0,0.0,13.0,0.0,16546.5,40.0,14.0,debt_consolidation
20000.0,36 months,23.98,784.45,F,F3,10+ years,MORTGAGE,73715.51,Verified,Charged Off,15.37,0.0,0.0,21.0,0.0,50646.45,36.4,33.0,debt_consolidation
15000.0,36 months,6.41,459.12,A,A2,3 years,MORTGAGE,47864.43,Verified,Fully Paid,13.03,0.0,2.0,6.0,1.0,3091.79,63.9,21.0,other
25000.0,36 months,19.86,927.31,E,E2,9 years,MORTGAGE,22903.04,Not Verified,Fully Paid,8.92,1.0,0.0,2.0,0.0,9653.32,71.9,3.0,wedding
25000.0,36 months,4.91,748.26,A,A5,7 years,MORTGAGE,42912.75,Source Verified,Fully Paid,10.16,0.0,1.0,16.0,0.0,1080.26,77.5,27.0,home_improvement
10000.0,60 months,8.71,206.18,B,B4,5 years,RENT,66415.79,Source Verified,Charged Off,8.16,0.0,1.0,1.0,0.0,38735.3,16.5,9.0,credit_card
35000.0,36 months,5.01,1049.14,A,A5,6 years,MORTGAGE,182726.73,Verified,Fully Paid,15.93,0.0,1.0,10.0,0.0,3662.61,29.4,14.0,credit_card
5000.0,36 months,9.88,161.05,C,C3,2 years,RENT,31553.17,Not Verified,Fully Paid,23.58,2.0,1.0,25.0,0.0,6515.19,34.4,36.0,other
10000.0,60 months,9.09,208.02,B,B5,9 years,MORTGAGE,51038.06,Source Verified,Fully Paid,13.67,0.0,1.0,7.0,0.0,3742.1,32.2,24.0,other
30000.0,36 months,23.78,1173.52,F,F2,7 years,MORTGAGE,102370.92,Source Verified,Fully Paid,11.37,0.0,1.0,21.0,1.0,4444.8,26.4,30.0,credit_card
10000.0,36 months,12.6,335.02,C,C1,6 years,MORTGAGE,130923.26,Not Verified,Fully Paid,6.24,0.0,0.0,3.0,0.0,922.04,13.2,22.0,other
10000.0,36 months,22.15,382.68,E,E5,9 years,MORTGAGE,34398.24,Not Verified,Fully Paid,4.22,0.0,1.0,3.0,0.0,1922.41,41.3,21.0,credit_card
40000.0,60 months,7.49,801.33,B,B2,8 years,RENT,48578.93,Not Verified,Fully Paid,5.1,2.0,0.0,11.0,0.0,5005.0,36.2,13.0,credit_card
35000.0,36 months,4.51,1041.3,A,A2,4 years,RENT,118052.79,Not Verified,Fully Paid,16.06,1.0,0.0,2.0,0.0,7481.59,57.7,20.0,home_improvement
30000.0,36 months,16.2,1057.68,D,D3,10+ years,RENT,77498.65,Source Verified,Fully Paid,16.37,0.0,0.0,21.0,0.0,15596.88,64.2,37.0,small_business
10000.0,36 months,16.37,353.4,D,D4,8 years,RENT,111682.01,Verified,Fully Paid,3.08,0.0,2.0,25.0,0.0,5308.8,40.9,32.0,debt_consolidation
10000.0,36 months,9.65,321.03,C,C1,2 years,OWN,123006.94,Source Verified,Fully Paid,4.93,0.0,1.0,4.0,0.0,66675.29,69.0,22.0,home_improvement
10000.0,36 months,16.9,356.03,D,D4,< 1 year,OTHER,79826.09,Verified,Fully Paid,9.35,0.0,0.0,3.0,0.0,8977.27,51.4,8.0,debt_consolidation
10000.0,36 months,19.87,370.97,E,E4,8 years,RENT,,Not Verified,Fully Paid,9.87,0.0,2.0,17.0,0.0,10462.57,40.4,35.0,home_improvement
40000.0,36 months,9.32,1277.95,C,C4,4 years,MORTGAGE,33871.11,Source Verified,Charged Off,45.87,1.0,0.0,22.0,0.0,2268.98,49.1,35.0,credit_card
10000.0,36 months,22.82,386.16,F,F1,7 years,OWN,45663.32,Verified,Fully Paid,2.36,0.0,0.0,5.0,0.0,16267.77,46.0,20.0,debt_consolidation
25000.0,36 months,14.79,864.06,D,D2,6 years,MORTGAGE,47834.26,Verified,Fully Paid,10.78,0.0,0.0,19.0,0.0,9055.4,13.3,33.0,debt_consolidation
5000.0,60 months,15.32,119.79,D,D1,9 years,MORTGAGE,125404.15,Source Verified,Charged Off,4.41,0.0,1.0,9.0,1.0,26179.61,60.0,20.0,medical
20000.0,36 months,6.99,617.45,B,B4,3 years,MORTGAGE,61294.13,Verified,Fully Paid,15.45,0.0,0.0,25.0,0.0,1104.04,68.7,28.0,debt_consolidation
5000.0,36 months,6.12,152.38,A,A5,2 years,RENT,61701.73,Not Verified,Fully Paid,8.64,1.0,1.0,20.0,0.0,353.76,52.4,32.0,other
5000.0,36 months,11.64,165.21,B,B4,4 years,MORTGAGE,27015.74,Verified,Fully Paid,9.75,0.0,2.0,14.0,0.0,5443.01,24.6,26.0,debt_consolidation
10000.0,36 months,16.4,353.55,D,D1,5 years,OWN,125886.66,Source Verified,Fully Paid,1.23,0.0,0.0,16.0,0.0,10857.51,16.4,27.0,credit_card
35000.0,36 months,12.76,1175.25,D,D1,5 years,MORTGAGE,31661.81,Source Verified,Charged Off,20.07,0.0,2.0,17.0,0.0,14038.34,47.5,36.0,medical
20000.0,36 months,9.43,640.0,B,B4,4 years,RENT,44386.62,Verified,Fully Paid,41.9,0.0,0.0,11.0,2.0,5353.26,35.9,26.0,credit_card
20000.0,60 months,12.21,447.01,C,C3,9 years,MORTGAGE,135480.78,Not Verified,Fully Paid,12.2,0.0,1.0,4.0,0.0,54335.52,47.9,20.0,moving
10000.0,36 months,4.0,295.24,A,A2,7 years,MORTGAGE,100773.01,Verified,Charged Off,13.48,0.0,2.0,21.0,0.0,4262.3,9.5,28.0,debt_consolidation
25000.0,60 months,9.53,525.41,B,B1,9 years,MORTGAGE,29886.31,Not Verified,Fully Paid,21.63,0.0,1.0,26.0,0.0,4738.22,31.1,28.0,debt_consolidation
25000.0,60 months,24.32,723.85,F,F1,9 years,MORTGAGE,25458.96,Verified,Fully Paid,12.9,0.0,2.0,17.0,0.0,7269.21,49.2,18.0,debt_consolidation
15000.0,60 months,8.0,304.15,B,B1,3 years,OWN,46975.84,Not Verified,Fully Paid,,0.0,1.0,11.0,0.0,1643.77,18.8,14.0,credit_card
