loan_amnt,int_rate,installment,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,term,grade,sub_grade,emp_length,home_ownership,verification_status,purpose,default,loan_amnt_scaled,int_rate_scaled,installment_scaled,annual_inc_scaled,dti_scaled,delinq_2yrs_scaled,inq_last_6mths_scaled,open_acc_scaled,pub_rec_scaled,revol_bal_scaled,revol_util_scaled,total_acc_scaled
25000.0,21.29,680.42,43752.9,28.3,1.0,3.0,24.0,0.0,15045.89,66.6,26.0,60.0,F,F3,10.0,OWN,Not Verified,home_improvement,1,0.6255964976106627,1.5588644174225084,0.3539226895850059,-0.46166451063938135,1.463829955934994,1.159368648618662,1.9354043128997176,1.0567898337738715,-0.35695864876539996,0.39169093720734344,1.340009136378565,0.1335890561348656
10000.0,9.58,320.7,51060.68,18.47,0.0,0.0,20.0,0.0,991.85,46.2,24.0,36.0,B,B5,5.0,MORTGAGE,Verified,debt_consolidation,0,-0.9033562460406516,-0.48826065845943734,-0.7775961218417449,-0.31823958023263493,0.3942244795501349,-0.4192923652956382,-0.8642547539304829,0.5821161150082365,-0.35695864876539996,-0.5533346435378029,0.3188285862641527,-0.06231805067678637
15000.0,8.26,471.85,97692.67,26.13,1.0,0.0,10.0,0.0,2353.98,54.4,29.0,36.0,B,B2,1.0,MORTGAGE,Not Verified,debt_consolidation,0,-0.3937053314902134,-0.7190211281574876,-0.30214558156832827,0.5969754263053421,1.2277115547391502,1.159368648618662,-0.8642547539304829,-0.6045681819058509,-0.35695864876539996,-0.46174192754294413,0.7293031211140634,0.4274497163523435
15000.0,16.31,529.65,79288.41,22.13,0.0,1.0,23.0,0.0,33085.87,30.9,28.0,36.0,D,D4,5.0,RENT,Verified,debt_consolidation,0,-0.3937053314902134,0.6882680999253187,-0.12033254003472947,0.23576727421432847,0.7924702622122493,-0.4192923652956382,0.06896493501291724,0.9381214040824627,-0.35695864876539996,1.6047401797120489,-0.4470568263216569,0.32949616294651757
20000.0,13.15,456.6,60346.92,16.9,0.0,4.0,8.0,0.0,3058.01,36.9,18.0,60.0,C,C4,4.0,RENT,Source Verified,home_improvement,0,0.11594558306022466,0.13584152095119867,-0.3501152854331619,-0.13598473324212,0.22339227223332625,-0.4192923652956382,2.8686240018431177,-0.8419050412886684,-0.35695864876539996,-0.41440135076843615,-0.14670960569977085,-0.6500393711117423
30000.0,11.67,991.71,39170.26,17.32,0.0,4.0,11.0,0.0,6582.78,11.5,30.0,36.0,B,B4,8.0,MORTGAGE,Not Verified,debt_consolidation,0,1.135247412161101,-0.12288991477085776,1.3331023037544527,-0.5516049334598785,0.26909260794865103,-0.4192923652956382,2.8686240018431177,-0.4858997522144422,-0.35695864876539996,-0.1773878075991361,-1.4181795063324216,0.5254032697581695
20000.0,13.15,456.6,18295.19,14.95,0.0,0.0,10.0,0.0,2683.05,52.3,22.0,60.0,C,C3,1.0,RENT,Verified,credit_card,0,0.11594558306022466,0.13584152095119867,-0.3501152854331619,-0.961306027634301,0.01121214212646212,-0.4192923652956382,-0.8642547539304829,-0.6045681819058509,-0.35695864876539996,-0.4396145130873281,0.6241815938964033,-0.25822515748843833
25000.0,18.57,910.97,18929.4,46.97,0.0,0.0,28.0,0.0,1167.66,25.8,39.0,36.0,E,E3,1.0,RENT,Verified,renewable_energy,0,0.6255964976106627,1.083357995014405,1.0791302453907368,-0.9488588104064613,3.4953186888043035,-0.4192923652956382,-0.8642547539304829,1.5314635525395064,-0.35695864876539996,-0.5415127796929011,-0.7023519638502599,1.4069852504106033
10000.0,17.01,356.58,135837.45,24.31,0.0,2.0,27.0,0.0,7089.24,30.4,39.0,36.0,D,D4,1.0,NONE,Verified,home_improvement,0,-0.9033562460406516,0.8106410762803459,-0.6647336316994347,1.345617615435373,1.0296767666394102,-0.4192923652956382,1.0021846239563175,1.4127951228480975,-0.35695864876539996,-0.1433322865088171,-0.47208576137348074,1.4069852504106033
20000.0,18.25,725.56,178012.1,14.11,0.0,1.0,8.0,0.0,18451.31,26.1,24.0,36.0,E,E1,1.0,OWN,Not Verified,credit_card,0,0.11594558306022466,1.0274160629663929,0.49591301302491336,2.1733513787915344,-0.08018852930418706,-0.4192923652956382,0.06896493501291724,-0.8419050412886684,-0.35695864876539996,0.6206791152103331,-0.6873346028191656,-0.06231805067678637
5000.0,10.37,162.21,59320.16,29.54,1.0,1.0,29.0,0.0,3922.77,35.0,43.0,36.0,B,B1,1.0,RENT,Verified,debt_consolidation,0,-1.4130071605910897,-0.3501540137159074,-1.2761350310573172,-0.15613626784557416,1.598754756618333,1.159368648618662,0.06896493501291724,1.650131982230915,-0.35695864876539996,-0.3562529236111794,-0.24181955889670134,1.7987994640339071
15000.0,9.1,477.69,15652.97,8.45,0.0,1.0,19.0,0.0,439.48,45.5,28.0,36.0,B,B2,8.0,RENT,Source Verified,debt_consolidation,0,-0.3937053314902134,-0.5721735565314556,-0.2837755441538609,-1.0131631196128927,-0.6960549582297518,-0.4192923652956382,0.06896493501291724,0.46344768531682773,-0.35695864876539996,-0.5904772573368384,0.2837880771915992,0.32949616294651757
25000.0,13.1,843.55,53038.18,15.44,1.0,0.0,25.0,0.0,4068.59,44.0,27.0,36.0,C,C4,9.0,MORTGAGE,Not Verified,debt_consolidation,1,0.6255964976106627,0.12710059406869664,0.867056970992895,-0.2794285049294182,0.0645292004610075,1.159368648618662,-0.8642547539304829,1.1754582634652802,-0.35695864876539996,-0.34644765550433915,0.2087012720361277,0.23154260954069156
10000.0,4.0,295.24,30475.38,8.6,0.0,0.0,16.0,0.0,3767.71,74.0,18.0,36.0,A,A3,9.0,MORTGAGE,Not Verified,credit_card,0,-0.9033562460406516,-1.4637480985466498,-0.8576819356383786,-0.7222535516305146,-0.6797334097599931,-0.4192923652956382,-0.8642547539304829,0.10744239624260149,-0.35695864876539996,-0.36667951031154045,1.710437375145558,-0.6500393711117423
35000.0,12.62,789.57,36715.51,13.41,0.0,1.0,10.0,0.0,4869.14,54.0,17.0,60.0,D,D4,6.0,NONE,Not Verified,debt_consolidation,1,1.644898326711539,0.0431876959966783,0.6972599470831432,-0.5997826766207236,-0.15635575549639463,-0.4192923652956382,0.06896493501291724,-0.6045681819058509,-0.35695864876539996,-0.29261685463387577,0.7092799730726044,-0.7479929245175683
15000.0,6.75,461.44,29164.59,10.39,0.0,1.0,2.0,0.0,2642.48,22.6,21.0,36.0,B,B5,2.0,MORTGAGE,Source Verified,credit_card,0,-0.3937053314902134,-0.982997120009045,-0.3348908023704869,-0.7479795538538794,-0.48496293135420476,-0.4192923652956382,0.06896493501291724,-1.5539156194371209,-0.35695864876539996,-0.44234253206342544,-0.8625371481819324,-0.3561787108942643
25000.0,11.62,825.83,77996.28,13.98,0.0,1.0,24.0,0.0,891.58,30.0,41.0,36.0,B,B1,10.0,MORTGAGE,Verified,debt_consolidation,1,0.6255964976106627,-0.13163084165335978,0.8113177478791345,0.21040749938168848,-0.09433387131131123,-0.4192923652956382,0.06896493501291724,1.0567898337738715,-0.35695864876539996,-0.5600770261538561,-0.49210890941493973,1.6028923572222553
15000.0,7.28,465.08,64419.74,8.47,0.0,2.0,24.0,0.0,2038.42,26.7,33.0,36.0,B,B5,3.0,OTHER,Verified,home_improvement,0,-0.3937053314902134,-0.8903432950545248,-0.3234409845299627,-0.05605020797463724,-0.6938787517671172,-0.4192923652956382,1.0021846239563175,1.0567898337738715,-0.35695864876539996,-0.482960898903488,-0.6572998807569771,0.8192639299756475
25000.0,10.1,807.85,163741.45,15.71,0.0,1.0,14.0,0.0,1708.15,42.1,21.0,36.0,B,B5,9.0,MORTGAGE,Verified,debt_consolidation,0,0.6255964976106627,-0.3973550188814176,0.7547606806339077,1.8932708368062754,0.09390798770657346,-0.4192923652956382,0.06896493501291724,-0.12989446314021597,-0.35695864876539996,-0.5051690040855352,0.1135913188391972,-0.3561787108942643
20000.0,8.04,627.1,41257.68,4.81,0.0,1.0,3.0,0.0,11876.02,5.5,16.0,36.0,B,B3,8.0,RENT,Verified,wedding,0,0.11594558306022466,-0.7574812064404961,0.186201731547437,-0.5106365315334863,-1.0921245344292316,-0.4192923652956382,0.06896493501291724,-1.435247189745712,-0.35695864876539996,0.17854167638009258,-1.7185267269543076,-0.8459464779233942
10000.0,12.14,332.81,62325.6,11.08,0.0,0.0,18.0,0.0,5099.41,24.7,24.0,36.0,C,C3,7.0,RENT,Verified,debt_consolidation,0,-0.9033562460406516,-0.04072520207533974,-0.7395034586415392,-0.09715049886489173,-0.40988380839331445,-0.4192923652956382,-0.8642547539304829,0.34477925562541895,-0.35695864876539996,-0.27713297665443465,-0.7574156209642724,-0.06231805067678637
35000.0,12.43,1169.7,91015.92,9.15,2.0,1.0,23.0,2.0,11169.98,63.5,41.0,36.0,C,C2,5.0,RENT,Verified,house,0,1.644898326711539,0.009972173843171154,1.8929795228299764,0.46593530138460765,-0.6198877320375441,2.7380296625329628,0.06896493501291724,0.9381214040824627,4.51619696577931,0.13106594263881222,1.1848297390572573,1.6028923572222553
20000.0,11.47,439.55,110765.44,1.19,0.0,1.0,16.0,0.0,3370.7,38.4,22.0,60.0,B,B2,3.0,MORTGAGE,Source Verified,credit_card,1,0.11594558306022466,-0.15785362230086525,-0.4037469871312218,0.8535459754287973,-1.486017904166077,-0.4192923652956382,0.06896493501291724,0.10744239624260149,-0.35695864876539996,-0.39337536472860707,-0.07162280054429934,-0.25822515748843833
15000.0,9.88,483.16,22823.97,25.2,0.0,0.0,14.0,0.0,2642.71,17.1,27.0,36.0,B,B3,6.0,MORTGAGE,Source Verified,debt_consolidation,0,-0.3937053314902134,-0.43581509716442574,-0.26656936184955654,-0.8724226791580927,1.1265179542266457,-0.4192923652956382,-0.8642547539304829,-0.12989446314021597,-0.35695864876539996,-0.4423270663408594,-1.1378554337519946,0.23154260954069156
25000.0,20.08,930.11,71925.83,35.56,0.0,1.0,26.0,0.0,3298.99,51.2,44.0,36.0,E,E3,1.0,RENT,Not Verified,medical,1,0.6255964976106627,1.3473339868659622,1.1393361556840427,0.09126682070941951,2.253792901871319,-0.4192923652956382,0.06896493501291724,1.2941266931566888,-0.35695864876539996,-0.3981973080555959,0.5691179367823911,1.8967530174397331
10000.0,7.45,310.83,53038.18,17.74,1.0,0.0,20.0,0.0,2009.64,76.4,28.0,36.0,A,A3,1.0,MORTGAGE,Source Verified,other,0,-0.9033562460406516,-0.8606241436540184,-0.8086427432939356,-0.2794285049294182,0.3147929436639754,1.159368648618662,-0.8642547539304829,0.5821161150082365,-0.35695864876539996,-0.484896131492398,1.8305762633943126,0.32949616294651757
25000.0,11.55,824.99,66967.15,13.03,0.0,2.0,27.0,0.0,9261.27,41.5,38.0,36.0,C,C5,9.0,RENT,Source Verified,debt_consolidation,0,0.6255964976106627,-0.1438681392888622,0.8086754822236288,-0.0060538887138700155,-0.1977036782864503,-0.4192923652956382,1.0021846239563175,1.4127951228480975,-0.35695864876539996,0.0027199455999488294,0.08355659677700852,1.3090316970047773
15000.0,14.1,513.39,56485.86,9.15,0.0,2.0,12.0,0.0,657.44,13.8,12.0,36.0,C,C4,9.0,MORTGAGE,Source Verified,other,0,-0.3937053314902134,0.30191913171873475,-0.17147925379487336,-0.21176318604122893,-0.6198877320375441,-0.4192923652956382,1.0021846239563175,-0.3672313225230335,-0.35695864876539996,-0.5758211317260381,-1.303046405094032,-1.237760691546698
30000.0,13.85,695.72,179693.92,15.34,0.0,0.0,15.0,0.0,3510.55,58.9,25.0,60.0,C,C2,9.0,MORTGAGE,Source Verified,wedding,1,1.135247412161101,0.2582144973062252,0.40204967116742935,2.206359339684812,0.05364816814783502,-0.4192923652956382,-0.8642547539304829,-0.011226033448807243,-0.35695864876539996,-0.38397153298576236,0.954563536580478,0.03563550272903961
10000.0,20.83,269.58,29039.52,12.97,0.0,0.0,20.0,0.0,3223.79,16.4,27.0,60.0,E,E5,1.0,MORTGAGE,Not Verified,other,0,-0.9033562460406516,1.4784478901034908,-0.9383968603053708,-0.750434219435762,-0.2042322976743537,-0.4192923652956382,-0.8642547539304829,0.5821161150082365,-0.35695864876539996,-0.4032539269119557,-1.172895942824548,0.23154260954069156
30000.0,12.27,1000.3,27861.4,24.57,0.0,2.0,5.0,0.0,3619.42,22.7,18.0,36.0,C,C1,1.0,MORTGAGE,Source Verified,debt_consolidation,1,1.135247412161101,-0.017998792180834965,1.3601226156363488,-0.7735563959395425,1.057967450653659,-0.4192923652956382,1.0021846239563175,-1.1979103303628946,-0.35695864876539996,-0.3766508668302851,-0.8575313611715677,-0.6500393711117423
35000.0,25.84,1407.19,30495.03,20.81,0.0,0.0,19.0,0.0,7773.27,34.9,31.0,36.0,G,G5,8.0,MORTGAGE,Verified,debt_consolidation,0,1.644898326711539,2.3542887637301817,2.640017225837146,-0.7218678941692211,0.6488406356783719,-0.4192923652956382,-0.8642547539304829,0.46344768531682773,-0.35695864876539996,-0.09733655517483036,-0.2468253459070662,0.6233568231639954
40000.0,18.2,1020.09,44216.84,8.26,1.0,0.0,3.0,0.0,717.79,38.2,21.0,60.0,E,E3,7.0,OWN,Not Verified,home_improvement,1,2.154549241261977,1.0186751360838908,1.42237313625832,-0.45255906928606954,-0.7167289196247796,1.159368648618662,-0.8642547539304829,-1.435247189745712,-0.35695864876539996,-0.5717630606092653,-0.08163437456502866,-0.3561787108942643
25000.0,7.79,504.4,66524.26,9.83,0.0,2.0,12.0,0.0,7619.09,66.8,20.0,60.0,B,B4,1.0,MORTGAGE,Source Verified,debt_consolidation,0,0.6255964976106627,-0.8011858408530055,-0.1997577874174868,-0.014746195738416986,-0.545896712307971,-0.4192923652956382,1.0021846239563175,-0.3672313225230335,-0.35695864876539996,-0.10770396867580852,1.3500207103992945,-0.4541322643000903
25000.0,7.62,779.03,39367.68,6.05,0.0,0.0,11.0,0.0,5906.85,65.2,11.0,36.0,B,B1,3.0,OWN,Not Verified,home_improvement,0,0.6255964976106627,-0.8309049922535119,0.6641058042152514,-0.5477303026197465,-0.9571997337458924,-0.4192923652956382,-0.8642547539304829,-0.4858997522144422,-0.35695864876539996,-0.22283887652971168,1.2699281182334585,-1.335714244952524
20000.0,9.55,641.13,109580.91,7.55,0.0,0.0,25.0,0.0,7916.78,50.4,38.0,36.0,B,B1,10.0,RENT,Source Verified,major_purchase,0,0.11594558306022466,-0.4935052145889383,0.23033385910308385,0.8302979941246662,-0.7939842490483046,-0.4192923652956382,-0.8642547539304829,1.1754582634652802,-0.35695864876539996,-0.08768661671637036,0.5290716406994728,1.3090316970047773
5000.0,8.66,158.21,54043.72,20.39,0.0,0.0,20.0,1.0,8387.64,4.8,30.0,36.0,B,B4,1.0,RENT,Not Verified,other,0,-1.4130071605910897,-0.6490937130974723,-1.2887172484644867,-0.25969344113149323,0.6031402999630475,-0.4192923652956382,-0.8642547539304829,0.5821161150082365,2.079619158506955,-0.05602492051017916,-1.7535672360268613,0.5254032697581695
20000.0,13.15,456.6,50642.01,12.87,1.0,3.0,28.0,0.0,3794.32,84.5,31.0,60.0,C,C2,9.0,NONE,Not Verified,debt_consolidation,1,0.11594558306022466,0.13584152095119867,-0.3501152854331619,-0.3264565374499283,-0.21511332998752636,1.159368648618662,1.9354043128997176,1.5314635525395064,-0.35695864876539996,-0.364890193452927,2.2360450112338586,0.6233568231639954
20000.0,9.73,642.81,21350.5,20.92,0.0,0.0,2.0,0.0,5776.0,44.1,17.0,36.0,B,B1,3.0,MORTGAGE,Source Verified,debt_consolidation,0,0.11594558306022466,-0.4620378778119315,0.23561839041409488,-0.9013414933816228,0.660809771222862,-0.4192923652956382,-0.8642547539304829,-1.5539156194371209,-0.35695864876539996,-0.23163752782432181,0.21370705904649254,-0.7479929245175683
5000.0,7.41,155.32,193835.09,23.13,0.0,0.0,28.0,0.0,22060.11,36.3,31.0,36.0,B,B5,9.0,RENT,Source Verified,credit_card,0,-1.4130071605910897,-0.8676168851600199,-1.297807900541167,2.483898663955653,0.9012805853439745,-0.4192923652956382,-0.8642547539304829,1.5314635525395064,-0.35695864876539996,0.8633430264979831,-0.17674432776195953,0.6233568231639954
25000.0,7.37,776.16,52406.39,14.4,0.0,0.0,1.0,0.0,717.42,57.3,20.0,36.0,B,B3,3.0,MORTGAGE,Verified,debt_consolidation,0,0.6255964976106627,-0.8746096266660215,0.6550780632256074,-0.2918282264292004,-0.04863353559598664,-0.4192923652956382,-0.8642547539304829,-1.6725840491285295,-0.35695864876539996,-0.571787940249915,0.8744709444146416,-0.4541322643000903
10000.0,15.66,349.89,170411.85,21.61,2.0,4.0,24.0,1.0,24336.45,51.0,28.0,36.0,D,D4,1.0,MORTGAGE,Not Verified,credit_card,0,-0.9033562460406516,0.5746360504527942,-0.6857773903129256,2.0241863345066933,0.7358888941837521,2.7380296625329628,2.8686240018431177,1.0567898337738715,2.079619158506955,1.0164093000017875,0.5591063627616614,0.32949616294651757
20000.0,14.84,691.74,35045.94,12.97,0.0,0.0,3.0,0.0,56088.19,10.1,14.0,36.0,D,D3,5.0,OWN,Source Verified,vacation,0,0.11594558306022466,0.43128484957976293,0.3895303648472957,-0.6325502149236271,-0.2042322976743537,-0.4192923652956382,-0.8642547539304829,-1.435247189745712,-0.35695864876539996,3.1514684383825586,-1.4882605244775282,-1.041853584735046
15000.0,25.18,597.83,96900.14,14.66,0.0,3.0,6.0,0.0,12876.59,20.5,19.0,36.0,G,G3,2.0,RENT,Verified,wedding,1,-0.3937053314902134,2.2389085288811565,0.09413135567047443,0.581420967893176,-0.020342851581738104,-0.4192923652956382,1.9354043128997176,-1.079241900671486,-0.35695864876539996,0.24582227650120872,-0.9676586753995926,-0.5520858177059162
30000.0,11.54,989.85,36540.04,4.68,1.0,0.0,2.0,0.0,3887.7,58.1,18.0,36.0,B,B5,5.0,RENT,Verified,other,0,1.135247412161101,-0.14561632466536284,1.3272515726601188,-0.6032265094315734,-1.1062698764363559,1.159368648618662,-0.8642547539304829,-1.5539156194371209,-0.35695864876539996,-0.3586111100911334,0.9145172404975599,-0.6500393711117423
10000.0,6.7,307.4,193557.41,10.8,0.0,1.0,28.0,0.0,4989.07,38.4,32.0,36.0,B,B2,10.0,MORTGAGE,Verified,other,0,-0.9033562460406516,-0.991738046891547,-0.8194319947205835,2.478448823556059,-0.4403506988701974,-0.4192923652956382,0.06896493501291724,1.5314635525395064,-0.35695864876539996,-0.28455248894979024,-0.07162280054429934,0.7213103765698214
10000.0,26.03,299.58,53038.18,7.69,0.0,1.0,5.0,0.0,15377.51,33.1,17.0,60.0,F,F2,8.0,MORTGAGE,Not Verified,debt_consolidation,0,-0.9033562460406516,2.3875042858836895,-0.8440302297515997,-0.2794285049294182,-0.778750803809863,-0.4192923652956382,0.06896493501291724,-1.1979103303628946,-0.35695864876539996,0.4139898194566259,-0.33692951209363187,-0.7479929245175683
20000.0,16.43,490.94,98191.66,3.86,0.0,1.0,17.0,0.0,11755.67,81.0,36.0,60.0,D,D2,6.0,OWN,Verified,debt_consolidation,1,0.11594558306022466,0.7092463244433235,-0.242096948992612,0.6067687706621321,-1.1954943414043706,-0.4192923652956382,0.06896493501291724,0.22611082593401022,-0.35695864876539996,0.17044906894175607,2.0608424658710915,1.1131245901931253
15000.0,13.98,512.52,32620.59,16.42,0.0,0.0,11.0,0.0,7463.82,11.9,15.0,36.0,C,C1,10.0,MORTGAGE,Source Verified,debt_consolidation,0,-0.3937053314902134,0.2809409072007303,-0.17421588608093275,-0.6801509438675749,0.17116331713009847,-0.4192923652956382,-0.8642547539304829,-0.4858997522144422,-0.35695864876539996,-0.11814467625329508,-1.3981563582909626,-0.9439000313292202
10000.0,13.8,340.81,205800.41,11.98,0.0,2.0,7.0,0.0,1616.09,66.4,12.0,36.0,C,C5,1.0,MORTGAGE,Verified,home_improvement,1,-0.9033562460406516,0.2494735704237235,-0.7143390238272003,2.7187340295926115,-0.31195451757476167,-0.4192923652956382,1.0021846239563175,-0.9605734709800772,-0.35695864876539996,-0.5113593276482544,1.3299975623578357,-1.237760691546698
20000.0,6.43,390.67,225614.61,10.07,0.0,0.0,1.0,0.0,25083.81,26.2,4.0,60.0,A,A4,5.0,MORTGAGE,Verified,debt_consolidation,0,0.11594558306022466,-1.0389390520570574,-0.5575016838468327,3.1076141349139754,-0.5197822347563569,-0.4192923652956382,-0.8642547539304829,-1.6725840491285295,-0.35695864876539996,1.0666634844231846,-0.6823288158088009,-2.021389118793306
35000.0,21.99,966.46,41533.27,10.41,1.0,2.0,18.0,0.0,10198.55,29.6,26.0,60.0,E,E3,6.0,MORTGAGE,Verified,debt_consolidation,0,1.644898326711539,1.681237393777535,1.2536770563716952,-0.5052277101717602,-0.4827867248915703,1.159368648618662,1.0021846239563175,0.34477925562541895,-0.35695864876539996,0.06574478232453547,-0.5121320574563987,0.1335890561348656
25000.0,10.88,542.07,60667.54,5.08,3.0,3.0,9.0,0.0,8196.33,40.3,10.0,60.0,C,C1,9.0,RENT,Not Verified,debt_consolidation,0,0.6255964976106627,-0.26099655951438766,-0.08126475498546802,-0.12969213806451318,-1.0627457471836659,4.316690676447263,1.9354043128997176,-0.7232366115972596,-0.35695864876539996,-0.06888903957148491,0.02348715265263117,-1.4336677983583501
10000.0,12.27,333.43,53038.18,19.1,0.0,1.0,18.0,0.0,15985.45,82.4,29.0,36.0,C,C1,10.0,RENT,Verified,other,0,-0.9033562460406516,-0.017998792180834965,-0.737553214943428,-0.2794285049294182,0.46277498312312204,-0.4192923652956382,0.06896493501291724,0.34477925562541895,-0.35695864876539996,0.4548690863121497,2.130923484016199,0.4274497163523435
10000.0,11.22,328.43,15000.0,19.07,0.0,0.0,21.0,1.0,4427.21,38.4,32.0,36.0,C,C3,7.0,MORTGAGE,Verified,debt_consolidation,1,-0.9033562460406516,-0.20155825671337477,-0.7532809867023899,-1.025978526864848,0.4595106734291702,-0.4192923652956382,-0.8642547539304829,0.7007845446996451,2.079619158506955,-0.322333231910353,-0.07162280054429934,0.7213103765698214
20000.0,6.46,390.95,120826.28,8.2,1.0,0.0,13.0,0.0,7566.58,42.0,28.0,60.0,B,B2,10.0,MORTGAGE,Source Verified,debt_consolidation,0,0.11594558306022466,-1.033694495927556,-0.556620928628331,1.0510033806645065,-0.7232575390126832,1.159368648618662,-0.8642547539304829,-0.24856289283162472,-0.35695864876539996,-0.11123486037989701,0.10858553182883235,0.32949616294651757
25000.0,8.01,783.52,110920.81,5.8,0.0,2.0,13.0,0.0,2814.69,43.2,23.0,36.0,B,B4,5.0,MORTGAGE,Verified,car,0,0.6255964976106627,-0.7627257625699971,0.6782293432547992,0.8565953189280947,-0.9844023145288238,-0.4192923652956382,1.0021846239563175,-0.24856289283162472,-0.35695864876539996,-0.43076274039781737,0.1686549759532097,-0.16027160408261235
40000.0,18.81,1462.4,36526.71,16.54,1.0,0.0,4.0,0.0,3969.34,23.4,15.0,36.0,D,D2,2.0,MORTGAGE,Not Verified,renewable_energy,0,2.154549241261977,1.125314444050414,2.813683281599603,-0.6034881284625682,0.18422055590590522,1.159368648618662,-0.8642547539304829,-1.3165787600543033,-0.35695864876539996,-0.3531214510029257,-0.8224908520990144,-0.9439000313292202
5000.0,12.24,111.83,15000.0,31.12,0.0,1.0,11.0,0.0,9642.62,58.4,23.0,60.0,C,C3,5.0,MORTGAGE,Source Verified,credit_card,1,-1.4130071605910897,-0.023243348310335993,-1.434608059300617,-1.025978526864848,1.7706750671664595,-0.4192923652956382,0.06896493501291724,-0.4858997522144422,-0.35695864876539996,0.028362786037087327,0.9295346015286541,-0.16027160408261235
20000.0,8.48,631.17,68406.81,13.46,0.0,2.0,20.0,0.0,5471.65,50.4,29.0,36.0,A,A2,4.0,OWN,Source Verified,credit_card,0,0.11594558306022466,-0.6805610498744792,0.19900413775923173,0.022201359160228154,-0.1509152393398083,-0.4192923652956382,1.0021846239563175,0.5821161150082365,-0.35695864876539996,-0.2521027133154536,0.5290716406994728,0.4274497163523435
40000.0,12.13,1331.06,24500.2,20.62,0.0,0.0,22.0,0.0,6007.33,63.7,35.0,36.0,B,B3,6.0,MORTGAGE,Not Verified,debt_consolidation,0,2.154549241261977,-0.04247338745184009,2.4005461730351927,-0.8395244294713616,0.6281666742833444,-0.4192923652956382,-0.8642547539304829,0.8194529743910539,-0.35695864876539996,-0.21608237303653308,1.194841313077987,1.0151710367872995
5000.0,27.49,154.14,17823.21,9.69,0.0,0.0,5.0,0.0,3941.96,84.3,13.0,60.0,F,F4,3.0,MORTGAGE,Not Verified,debt_consolidation,1,-1.4130071605910897,2.6427393508527444,-1.301519654676282,-0.9705692647122339,-0.5611301575464126,-0.4192923652956382,-0.8642547539304829,-1.1979103303628946,-0.35695864876539996,-0.3549625444109993,2.2260334372131285,-1.139807138140872
40000.0,11.86,1325.9,70227.56,15.03,0.0,1.0,10.0,0.0,668.55,23.5,17.0,36.0,B,B4,2.0,MORTGAGE,Not Verified,other,0,2.154549241261977,-0.0896743926173506,2.3843151125799444,0.057936006623354255,0.019916967977000148,-0.4192923652956382,0.06896493501291724,-0.6045681819058509,-0.35695864876539996,-0.5750740700838286,-0.8174850650886496,-0.7479929245175683
15000.0,12.54,502.09,136293.98,2.38,0.0,1.0,8.0,0.0,20542.04,28.2,9.0,36.0,B,B2,1.0,MORTGAGE,Verified,home_improvement,0,-0.3937053314902134,0.029202212984675242,-0.20702401797012718,1.354577625654426,-1.3565336196393238,-0.4192923652956382,0.06896493501291724,-0.8419050412886684,-0.35695864876539996,0.7612645506033803,-0.5822130756015056,-1.5316213517641761
25000.0,12.99,842.23,46478.62,9.12,0.0,0.0,17.0,0.0,2019.36,61.4,18.0,36.0,C,C2,8.0,RENT,Not Verified,debt_consolidation,0,0.6255964976106627,0.10787055492719257,0.8629048392485292,-0.40816861977946534,-0.623152041731496,-0.4192923652956382,-0.8642547539304829,0.22611082593401022,-0.35695864876539996,-0.48424253660830474,1.079708211839597,-0.6500393711117423
15000.0,16.34,529.88,124193.68,5.68,0.0,0.0,23.0,0.0,13186.05,29.7,25.0,36.0,D,D4,10.0,MORTGAGE,Verified,credit_card,1,-0.3937053314902134,0.69351265605482,-0.11960906253381717,1.1170930974665554,-0.9974595533046307,-0.4192923652956382,-0.8642547539304829,0.9381214040824627,-0.35695864876539996,0.26663107000239356,-0.5071262704460341,0.03563550272903961
30000.0,12.94,1009.95,86240.42,12.97,0.0,0.0,26.0,0.0,5071.38,91.2,29.0,36.0,C,C5,2.0,RENT,Not Verified,debt_consolidation,1,1.135247412161101,0.09912962804469054,1.3904772151311455,0.3722097438065993,-0.2042322976743537,-0.4192923652956382,-0.8642547539304829,1.2941266931566888,-0.35695864876539996,-0.2790177775393251,2.571432740928298,0.4274497163523435
35000.0,19.5,1291.83,20718.18,12.97,0.0,1.0,20.0,0.0,8097.82,35.0,36.0,36.0,E,E1,7.0,RENT,Not Verified,medical,0,1.644898326711539,1.2459392350289404,2.277146075814378,-0.9137516168383764,-0.2042322976743537,-0.4192923652956382,0.06896493501291724,0.5821161150082365,-0.35695864876539996,-0.07551307578877223,-0.24181955889670134,1.1131245901931253
10000.0,5.72,302.95,36758.11,51.75,0.0,0.0,1.0,0.0,3939.76,6.3,3.0,36.0,A,A5,10.0,RENT,Source Verified,debt_consolidation,0,-0.9033562460406516,-1.1630602137885844,-0.8334297115860594,-0.5989465947962397,4.01543203337395,-0.4192923652956382,-0.8642547539304829,-1.6725840491285295,-0.35695864876539996,-0.3551104774094566,-1.6784804308713897,-2.119342672199132
